PostId,OpenStatus
88906,not a real question
88908,open
88909,open
88911,not a real question
88912,open
88914,not a real question
88916,not constructive
88917,open
88919,open
88920,off topic
88925,off topic
88926,not a real question
88927,open
88928,too localized
88931,not a real question
88933,off topic
88936,not a real question
88937,not a real question
88939,open
88940,not a real question
88943,not a real question
88948,not a real question
88950,open
88957,not a real question
88959,not a real question
88960,not a real question
88961,open
88964,off topic
88971,off topic
88975,off topic
88976,not a real question
88977,not a real question
88979,not constructive
88981,not a real question
88982,open
88983,not a real question
88984,off topic
88985,off topic
88986,off topic
88992,not a real question
88993,off topic
88995,not a real question
88997,open
89001,open
89004,not a real question
89005,off topic
89008,off topic
89009,not a real question
89010,off topic
89016,not a real question
89018,open
89021,not constructive
89022,open
89026,not a real question
89033,not a real question
89034,not a real question
89035,off topic
89037,open
89039,not a real question
89041,not a real question
89044,not a real question
89047,off topic
89049,not a real question
89054,not a real question
89056,off topic
89057,not a real question
89058,not a real question
89060,not a real question
89064,not a real question
89066,not a real question
89067,open
89074,open
89076,not a real question
89077,open
89080,not constructive
89082,not a real question
89083,not a real question
89088,not a real question
89090,open
89094,not a real question
89099,not a real question
89101,open
89103,not a real question
89105,open
89108,open
89109,not a real question
89110,not a real question
89118,not a real question
89119,not a real question
89126,not a real question
89127,not constructive
89129,not a real question
89130,not a real question
89131,off topic
89132,not constructive
89136,not a real question
89137,not constructive
89140,not a real question
89144,not constructive
89145,not a real question
89146,not a real question
89147,not a real question
89150,open
89151,not a real question
89153,not a real question
89158,open
89160,not a real question
89161,not constructive
89163,not a real question
89165,open
89167,off topic
89169,not a real question
89170,not a real question
89174,open
89178,not constructive
89179,off topic
89180,open
89181,off topic
89182,open
89186,not a real question
89187,open
89190,not a real question
89191,open
89192,not a real question
89197,not a real question
89198,open
89200,off topic
89204,not a real question
89205,not a real question
89206,not a real question
89208,open
89209,not a real question
89213,open
89215,not a real question
89219,off topic
89220,not a real question
89221,not a real question
89222,off topic
89225,open
89227,not a real question
89230,not a real question
89234,not a real question
89237,off topic
89238,open
89240,not a real question
89242,not a real question
89243,not a real question
89244,not a real question
89245,not a real question
89254,not a real question
89255,open
89256,off topic
89257,not a real question
89259,open
89260,open
89265,open
89268,open
89270,open
89273,not a real question
89275,not a real question
89277,open
89281,open
89284,not a real question
89285,open
89286,not a real question
89287,open
89288,not constructive
89290,off topic
89292,not constructive
89293,not a real question
89298,off topic
89301,not a real question
89303,open
89305,not a real question
89310,off topic
89313,not a real question
89319,open
89321,not a real question
89322,not a real question
89325,open
89329,not a real question
89330,not a real question
89332,not a real question
89335,not a real question
89338,not a real question
89340,not a real question
89343,not a real question
89344,open
89348,open
89355,open
89358,not a real question
89360,not a real question
89367,open
89370,off topic
89372,open
89373,not a real question
89379,not a real question
89380,open
89382,open
89383,open
89384,not a real question
89387,open
89391,not a real question
89394,open
89395,not a real question
89397,not a real question
89398,open
89410,not a real question
89413,not a real question
89416,open
89417,open
89422,off topic
89426,not a real question
89427,off topic
89431,off topic
89434,not a real question
89436,not constructive
89439,not a real question
89443,not a real question
89448,not a real question
89451,not a real question
89452,not a real question
89453,not a real question
89454,open
89455,open
89456,not a real question
89457,not a real question
89458,not a real question
89459,not a real question
89462,open
89463,not a real question
89468,not a real question
89474,open
89475,not a real question
89476,off topic
89478,open
89480,off topic
89484,not a real question
89485,not a real question
89486,not a real question
89487,open
89488,not a real question
89490,not a real question
89491,off topic
89502,open
89504,not a real question
89508,open
89510,not a real question
89514,open
89516,open
89517,not a real question
89519,open
89526,open
89528,open
89531,not a real question
89537,off topic
89540,off topic
89545,not a real question
89546,off topic
89547,not a real question
89549,not a real question
89551,open
89552,open
89554,off topic
89559,open
89563,off topic
89564,not a real question
89566,open
89572,not constructive
89573,not a real question
89574,open
89578,off topic
89579,not a real question
89580,not a real question
89582,not constructive
89583,not a real question
89587,open
89588,too localized
89589,not a real question
89590,off topic
89591,not a real question
89592,open
89593,not a real question
89595,not a real question
89596,not a real question
89602,not a real question
89605,not a real question
89606,not constructive
89610,not a real question
89611,not a real question
89613,open
89614,not a real question
89615,off topic
89616,not a real question
89618,open
89620,open
89624,open
89632,off topic
89634,not a real question
89636,off topic
89644,not a real question
89645,open
89646,not constructive
89647,off topic
89649,open
89650,not a real question
89653,not constructive
89654,open
89656,open
89659,off topic
89668,off topic
89670,too localized
89676,not constructive
89677,not a real question
89680,not a real question
89681,open
89682,off topic
89684,not constructive
89685,open
89686,not a real question
89688,open
89692,not a real question
89695,open
89699,off topic
89700,not a real question
89703,not a real question
89704,not a real question
89705,off topic
89707,not a real question
89711,open
89713,open
89714,open
89716,not a real question
89719,open
89729,not a real question
89732,not a real question
89733,open
89735,not a real question
89737,not constructive
89738,off topic
89739,off topic
89744,not constructive
89746,not a real question
89749,open
89750,open
89752,open
89753,open
89754,open
89755,open
89757,not a real question
89769,not a real question
89771,not a real question
89772,not constructive
89777,not constructive
89778,not a real question
89779,off topic
89780,open
89785,not a real question
89786,open
89790,not constructive
89794,not a real question
89795,open
89796,not a real question
89801,not a real question
89803,not a real question
89812,not a real question
89814,not a real question
89815,not a real question
89817,open
89821,open
89823,not a real question
89824,not a real question
89827,off topic
89829,off topic
89830,not a real question
89833,off topic
89835,open
89836,not constructive
89843,open
89845,not a real question
89847,not constructive
89849,not a real question
89852,not a real question
89853,not a real question
89854,open
89855,open
89863,not a real question
89864,off topic
89870,not a real question
89871,not a real question
89873,not a real question
89882,open
89884,open
89885,open
89886,not constructive
89893,not a real question
89896,off topic
89899,open
89901,not a real question
89905,not a real question
89907,not a real question
89909,not a real question
89910,not a real question
89916,not a real question
89918,open
89921,open
89924,open
89926,not a real question
89930,not a real question
89931,not constructive
89934,open
89938,off topic
89939,not a real question
89940,not a real question
89941,not a real question
89945,off topic
89946,open
89947,open
89951,not a real question
89955,not a real question
89966,off topic
89968,not a real question
89971,off topic
89982,not a real question
89984,off topic
89985,open
89986,off topic
89987,open
89988,open
89989,not a real question
89990,not a real question
89992,not a real question
89993,off topic
89994,not a real question
89996,not a real question
89999,not a real question
90002,not a real question
90003,open
90004,not constructive
90007,not a real question
90008,open
90009,not a real question
90012,open
90014,not a real question
90015,open
90024,not a real question
90026,not a real question
90028,off topic
90031,open
90032,not a real question
90034,not a real question
90035,open
90036,not a real question
90038,open
90041,not a real question
90047,not a real question
90048,not a real question
90049,open
90056,off topic
90059,not constructive
90061,not constructive
90062,open
90069,off topic
90070,open
90078,not a real question
90079,off topic
90082,not a real question
90083,off topic
90084,not a real question
90086,open
90087,not a real question
90096,not a real question
90097,not a real question
90098,open
90101,not a real question
90102,not a real question
90103,off topic
90107,open
90110,not a real question
90111,not a real question
90112,not a real question
90113,not a real question
90118,open
90119,not a real question
90120,not a real question
90125,open
90127,off topic
90130,off topic
90132,open
90134,not constructive
90139,not a real question
90141,open
90144,not a real question
90146,off topic
90147,off topic
90149,not a real question
90160,off topic
90162,not a real question
90164,off topic
90165,not a real question
90166,open
90171,not constructive
90173,open
90176,open
90180,not a real question
90181,not a real question
90185,not a real question
90188,not a real question
90189,not a real question
90190,not a real question
90191,not a real question
90200,not a real question
90204,not a real question
90206,open
90207,not a real question
90209,not a real question
90213,not a real question
90215,open
90216,open
90223,off topic
90225,open
90226,open
90227,not a real question
90229,not a real question
90231,open
90232,off topic
90233,off topic
90235,open
90242,not a real question
90245,not a real question
90248,not a real question
90249,open
90250,off topic
90252,open
90254,open
90261,open
90262,not a real question
90263,not a real question
90266,not a real question
90268,open
90270,open
90274,not a real question
90276,open
90278,not a real question
90281,not a real question
90282,open
90284,not a real question
90285,not constructive
90286,not a real question
90290,not a real question
90291,not a real question
90293,open
90307,not a real question
90308,not a real question
90311,not a real question
90320,not a real question
90325,open
90331,not a real question
90332,open
90333,not a real question
90334,open
90336,not a real question
90337,not a real question
90338,not a real question
90344,not a real question
90346,open
90353,not a real question
90356,open
90359,not a real question
90362,not constructive
90365,not a real question
90366,not a real question
90369,off topic
90370,not a real question
90372,not a real question
90380,open
90382,not constructive
90383,not constructive
90386,not a real question
90391,open
90393,not a real question
90398,not a real question
90401,open
90404,not a real question
90411,off topic
90412,not a real question
90415,not a real question
90418,open
90419,not constructive
90430,not a real question
90432,off topic
90433,off topic
90435,off topic
90438,open
90440,open
90442,open
90443,not a real question
90444,not a real question
90446,open
90449,open
90450,open
90452,open
90462,not a real question
90464,not a real question
90465,not a real question
90466,not a real question
90467,not a real question
90469,not a real question
90472,not a real question
90473,not a real question
90474,off topic
90475,not a real question
90479,not constructive
90483,off topic
90484,not a real question
90487,open
90494,not a real question
90495,not a real question
90496,not a real question
90497,not a real question
90499,not a real question
90501,open
90502,not a real question
90503,not a real question
90504,not a real question
90505,not a real question
90508,not a real question
90509,open
90510,off topic
90512,open
90514,not a real question
90516,open
90520,not constructive
90522,open
90523,off topic
90524,not constructive
90526,not a real question
90529,not a real question
90535,not a real question
90536,not a real question
90540,open
90543,open
90544,not a real question
90547,not a real question
90551,not a real question
90556,off topic
90558,not a real question
90559,not a real question
90562,not a real question
90566,open
90567,not a real question
90571,not a real question
90572,open
90576,not a real question
90577,open
90579,not a real question
90581,open
90585,not a real question
90591,not constructive
90592,not a real question
90594,open
90595,off topic
90598,not a real question
90604,open
90606,off topic
90613,not a real question
90615,off topic
90618,not a real question
90622,not a real question
90624,not a real question
90625,open
90636,not a real question
90638,off topic
90639,open
90640,off topic
90644,not a real question
90648,off topic
90649,not a real question
90651,open
90655,off topic
90656,not a real question
90659,not a real question
90664,off topic
90666,not a real question
90667,not a real question
90668,not a real question
90674,open
90677,not a real question
90679,off topic
90684,open
90685,open
90687,not a real question
90691,open
90692,open
90693,open
90695,not a real question
90696,not a real question
90697,not a real question
90698,not a real question
90699,off topic
90702,open
90704,not a real question
90707,open
90710,not a real question
90713,open
90716,not a real question
90717,not a real question
90723,not a real question
90729,not a real question
90730,not a real question
90733,off topic
90736,open
90737,open
90738,not a real question
90739,not a real question
90742,off topic
90744,not a real question
90746,not a real question
90749,not a real question
90750,not a real question
90751,not a real question
90752,not a real question
90753,not a real question
90754,open
90755,not a real question
90757,open
90758,not a real question
90759,not a real question
90760,open
90761,not a real question
90762,not constructive
90769,not a real question
90773,not a real question
90775,open
90776,open
90777,not a real question
90780,not a real question
90781,not a real question
90785,not a real question
90788,open
90790,open
90791,not a real question
90794,not a real question
90795,not a real question
90799,open
90804,off topic
90805,not a real question
90806,open
90807,not a real question
90808,not a real question
90810,open
90811,not a real question
90813,not constructive
90814,not a real question
90816,not a real question
90822,off topic
90824,not a real question
90826,open
90827,not constructive
90835,not a real question
90837,not a real question
90841,not a real question
90848,not a real question
90850,open
90851,not a real question
90853,not a real question
90854,not a real question
90855,not a real question
90856,off topic
90857,open
90859,open
90862,not constructive
90864,not a real question
90865,not a real question
90866,off topic
90871,off topic
90872,off topic
90874,open
90875,not a real question
90878,not constructive
90881,not a real question
90883,not a real question
90884,not constructive
90885,open
90891,not a real question
90892,not a real question
90894,not a real question
90896,not a real question
90899,not a real question
90900,open
90901,not a real question
90903,not a real question
90905,open
90906,not constructive
90907,not a real question
90911,not a real question
90914,off topic
90916,not a real question
90923,not a real question
90926,not a real question
90929,open
90934,not a real question
90935,not a real question
90940,not a real question
90942,not a real question
90943,not a real question
90944,not a real question
90945,open
90947,off topic
90950,open
90951,not a real question
90954,open
90963,not a real question
90964,open
90966,not a real question
90969,not a real question
90971,not a real question
90972,not a real question
90974,not a real question
90975,not a real question
90978,not a real question
90979,not a real question
90980,off topic
90981,open
90983,not a real question
90993,not a real question
90994,not a real question
90995,open
90997,not a real question
91002,not a real question
91003,not a real question
91004,open
91006,not a real question
91008,not a real question
91012,not a real question
91013,not a real question
91020,not a real question
91023,not a real question
91024,off topic
91027,not a real question
91031,not a real question
91032,not a real question
91033,off topic
91039,open
91042,not a real question
91043,not a real question
91047,not a real question
91051,not a real question
91053,off topic
91055,not a real question
91058,not a real question
91063,not a real question
91065,not a real question
91066,not a real question
91068,not constructive
91072,off topic
91074,not a real question
91076,not a real question
91077,not constructive
91078,not a real question
91079,open
91080,not a real question
91082,not a real question
91084,open
91085,off topic
91086,not a real question
91089,not a real question
91093,open
91094,not a real question
91095,not a real question
91096,open
91100,open
91103,not a real question
91106,not a real question
91108,not a real question
91109,not a real question
91111,not a real question
91114,not a real question
91116,open
91118,open
91120,not constructive
91124,off topic
91125,not a real question
91126,not constructive
91128,not a real question
91130,off topic
91131,open
91132,not a real question
91135,not a real question
91137,not a real question
91138,open
91140,not a real question
91141,off topic
91143,open
91145,off topic
91148,not a real question
91149,open
91150,open
91154,open
91156,not a real question
91157,not a real question
91158,open
91161,not a real question
91162,not a real question
91164,open
91167,not a real question
91175,open
91183,off topic
91187,not a real question
91188,not a real question
91192,open
91193,not constructive
91195,not a real question
91197,open
91199,open
91202,not a real question
91216,open
91219,not a real question
91220,open
91221,open
91223,not a real question
91227,not a real question
91228,off topic
91229,not a real question
91246,not a real question
91248,not a real question
91251,not constructive
91252,open
91255,not a real question
91257,not a real question
91258,off topic
91261,not a real question
91265,open
91268,not constructive
91275,open
91281,not a real question
91285,not a real question
91290,not a real question
91292,open
91296,not constructive
91297,not constructive
91298,not a real question
91300,off topic
91301,open
91312,not a real question
91313,not a real question
91314,not a real question
91316,not a real question
91317,off topic
91320,off topic
91321,not a real question
91322,not a real question
91324,open
91325,off topic
91327,not a real question
91329,open
91332,off topic
91333,open
91334,open
91335,off topic
91336,open
91337,not a real question
91343,not a real question
91347,not a real question
91350,not a real question
91355,not a real question
91358,not a real question
91359,not a real question
91362,not a real question
91364,not a real question
91368,not constructive
91369,open
91375,off topic
91376,off topic
91383,not a real question
91385,open
91388,not a real question
91389,not a real question
91390,open
91395,off topic
91400,not a real question
91401,not a real question
91404,not a real question
91407,not a real question
91409,off topic
91412,not a real question
91414,off topic
91415,off topic
91416,not a real question
91417,open
91421,not a real question
91427,not a real question
91428,not a real question
91434,not constructive
91436,open
91437,open
91440,off topic
91443,not a real question
91444,not a real question
91445,off topic
91450,open
91452,off topic
91454,not a real question
91455,not a real question
91461,off topic
91462,not a real question
91467,not a real question
91468,not a real question
91470,open
91472,not a real question
91474,off topic
91477,not a real question
91479,not a real question
91487,open
91489,not constructive
91494,open
91498,not a real question
91499,not a real question
91500,open
91505,open
91506,off topic
91508,not a real question
91509,open
91510,off topic
91511,not a real question
91512,open
91513,not a real question
91517,open
91523,off topic
91525,not a real question
91528,not a real question
91529,open
91531,off topic
91533,not a real question
91540,off topic
91542,not a real question
91544,off topic
91546,not a real question
91548,not a real question
91551,open
91552,not a real question
91554,not a real question
91558,not a real question
91560,open
91563,not a real question
91564,open
91569,off topic
91574,off topic
91575,off topic
91576,not a real question
91579,not a real question
91582,not a real question
91588,not a real question
91589,not constructive
91594,not a real question
91601,not a real question
91604,open
91607,open
91613,not a real question
91615,not a real question
91616,not a real question
91617,not a real question
91618,off topic
91621,not a real question
91624,not a real question
91626,not a real question
91627,open
91628,not a real question
91629,open
91631,open
91632,open
91634,open
91639,open
91640,not a real question
91641,not a real question
91660,not a real question
91664,not a real question
91665,open
91669,not a real question
91672,not a real question
91676,open
91677,off topic
91680,open
91688,not a real question
91689,not a real question
91694,not a real question
91702,open
91716,not constructive
91718,off topic
91719,off topic
91720,not a real question
91721,open
91728,not a real question
91730,open
91731,open
91736,not a real question
91739,not a real question
91740,off topic
91742,not a real question
91745,open
91749,not a real question
91750,not a real question
91751,open
91756,not a real question
91757,open
91758,not constructive
91764,open
91766,not a real question
91771,not a real question
91777,not a real question
91778,open
91780,off topic
91781,not a real question
91782,open
91788,open
91799,open
91803,not a real question
91805,not a real question
91806,not a real question
91809,not a real question
91810,not a real question
91815,not a real question
91818,off topic
91819,open
91826,not a real question
91827,open
91828,open
91829,open
91830,not a real question
91832,off topic
91835,not a real question
91839,not a real question
91840,not a real question
91841,open
91842,not a real question
91848,not a real question
91849,open
91851,off topic
91853,not constructive
91854,not constructive
91855,not a real question
91860,open
91864,not a real question
91869,not a real question
91871,open
91874,off topic
91876,not constructive
91878,open
91879,not a real question
91880,open
91881,open
91882,not a real question
91888,not a real question
91891,open
91898,not a real question
91901,open
91902,not a real question
91907,open
91908,not a real question
91910,not a real question
91911,off topic
91912,not a real question
91917,not constructive
91921,open
91924,off topic
91925,open
91929,open
91941,not a real question
91943,open
91944,open
91952,open
91954,off topic
91957,not a real question
91958,not a real question
91962,not a real question
91963,open
91967,open
91968,off topic
91969,open
91971,off topic
91974,not a real question
91975,not a real question
91977,off topic
91978,off topic
91981,not a real question
91983,not a real question
91984,open
91986,off topic
91989,off topic
91994,not a real question
91996,not a real question
92002,off topic
92005,open
92010,open
92011,off topic
92016,not constructive
92018,open
92020,not a real question
92021,not a real question
92023,off topic
92024,not a real question
92033,open
92034,not a real question
92044,open
92047,not a real question
92052,not a real question
92054,off topic
92058,open
92059,not a real question
92060,not a real question
92062,not a real question
92064,not a real question
92065,not a real question
92068,open
92069,not a real question
92072,open
92073,open
92076,not a real question
92079,not constructive
92081,not a real question
92084,open
92085,open
92086,open
92089,not constructive
92090,open
92091,not a real question
92092,open
92096,not a real question
92097,open
92098,open
92101,not a real question
92102,open
92103,open
92104,not a real question
92106,off topic
92111,off topic
92112,not constructive
92113,not constructive
92115,not a real question
92119,off topic
92133,open
92135,not a real question
92138,not a real question
92140,off topic
92141,not a real question
92142,open
92147,not constructive
92150,open
92152,open
92156,open
92157,not a real question
92158,off topic
92159,not a real question
92162,not a real question
92164,not a real question
92165,open
92166,open
92174,not a real question
92182,not a real question
92184,not a real question
92185,open
92186,not a real question
92188,off topic
92190,off topic
92198,off topic
92209,off topic
92210,open
92213,open
92215,not a real question
92216,not a real question
92217,not a real question
92218,not a real question
92222,not a real question
92223,open
92224,not a real question
92228,not a real question
92230,not a real question
92235,not a real question
92236,open
92237,open
92238,open
92242,not a real question
92243,off topic
92244,off topic
92246,not a real question
92247,not a real question
92248,not a real question
92250,open
92257,not a real question
92259,open
92265,open
92269,off topic
92270,open
92273,not a real question
92275,off topic
92277,off topic
92279,open
92282,not a real question
92283,open
92288,off topic
92290,off topic
92294,not a real question
92295,not a real question
92297,not a real question
92298,open
92299,not a real question
92301,not a real question
92302,not a real question
92305,open
92308,not a real question
92310,not a real question
92311,not a real question
92314,open
92318,not a real question
92321,not a real question
92324,not a real question
92326,not a real question
92328,not a real question
92329,not a real question
92330,not a real question
92336,not a real question
92338,off topic
92341,not a real question
92343,not a real question
92344,not a real question
92347,open
92349,not a real question
92355,not a real question
92357,open
92361,not a real question
92364,not a real question
92366,open
92369,not a real question
92372,not a real question
92373,open
92376,off topic
92377,off topic
92379,not a real question
92382,not a real question
92383,open
92385,off topic
92386,open
92391,open
92393,off topic
92399,not a real question
92400,open
92401,not a real question
92406,open
92407,off topic
92409,not a real question
92410,not a real question
92411,open
92414,not a real question
92418,not a real question
92419,open
92421,open
92422,open
92427,open
92428,open
92429,open
92432,not a real question
92433,not a real question
92435,open
92438,open
92441,not a real question
92444,open
92445,not a real question
92446,off topic
92448,open
92450,off topic
92458,not a real question
92463,not a real question
92467,not a real question
92469,not a real question
92471,not a real question
92473,open
92475,not a real question
92481,not a real question
92483,not constructive
92486,open
92494,not a real question
92497,not a real question
92499,not a real question
92500,open
92501,off topic
92504,not a real question
92505,off topic
92509,open
92510,off topic
92512,not a real question
92513,not a real question
92514,not a real question
92515,not a real question
92516,not a real question
92519,not a real question
92529,open
92530,not a real question
92534,off topic
92537,open
92538,open
92539,open
92543,not a real question
92551,not a real question
92552,not a real question
92554,not a real question
92560,not a real question
92562,open
92565,not a real question
92566,open
92567,off topic
92568,not a real question
92571,not a real question
92574,not a real question
92575,not a real question
92577,not a real question
92578,off topic
92579,not a real question
92581,not a real question
92586,off topic
92587,open
92590,not a real question
92592,open
92593,open
92595,open
92598,off topic
92599,open
92601,not a real question
92603,off topic
92604,not a real question
92607,open
92609,not a real question
92610,open
92611,not a real question
92612,not a real question
92623,not a real question
92627,open
92628,not a real question
92630,not a real question
92633,not constructive
92636,not a real question
92637,not a real question
92638,not a real question
92641,not a real question
92644,not constructive
92648,not a real question
92651,open
92652,not a real question
92654,open
92656,not constructive
92657,open
92660,off topic
92664,not a real question
92668,not a real question
92672,not a real question
92673,not a real question
92674,off topic
92676,open
92679,not a real question
92681,not a real question
92682,not a real question
92686,not a real question
92688,not a real question
92690,not constructive
92693,not a real question
92694,not a real question
92696,open
92697,open
92699,not a real question
92702,not a real question
92703,not a real question
92704,not a real question
92707,not constructive
92708,not a real question
92712,not a real question
92714,off topic
92718,open
92727,not a real question
92728,not a real question
92731,open
92732,open
92734,off topic
92741,not a real question
92745,open
92748,open
92754,open
92759,off topic
92762,not a real question
92763,not a real question
92766,open
92767,open
92768,open
92769,open
92774,not a real question
92775,not a real question
92778,off topic
92780,open
92781,open
92782,not a real question
92785,open
92786,open
92787,not a real question
92788,off topic
92789,not a real question
92794,open
92796,open
92799,not a real question
92801,open
92806,not constructive
92809,open
92811,off topic
92816,open
92827,not a real question
92831,not a real question
92833,not a real question
92834,open
92835,not constructive
92840,off topic
92842,not a real question
92843,open
92844,off topic
92847,open
92848,open
92850,not a real question
92855,off topic
92857,not a real question
92859,not a real question
92863,not constructive
92866,open
92867,not a real question
92869,not a real question
92870,not a real question
92875,not a real question
92886,not constructive
92890,off topic
92895,open
92896,not a real question
92897,not a real question
92898,not a real question
92899,open
92901,not a real question
92905,not a real question
92907,not a real question
92910,not a real question
92911,open
92912,open
92916,off topic
92919,open
92922,not a real question
92923,not a real question
92924,open
92929,off topic
92930,not a real question
92931,not a real question
92933,open
92935,open
92936,open
92937,not a real question
92939,open
92942,not a real question
92947,not a real question
92949,not a real question
92954,not a real question
92956,not a real question
92963,off topic
92969,not a real question
92970,not a real question
92972,not a real question
92975,open
92976,not constructive
92977,not a real question
92981,open
92983,not a real question
92985,open
92988,off topic
92989,open
92994,open
92997,not a real question
92999,open
93004,not a real question
93006,open
93009,not a real question
93013,open
93014,open
93017,open
93019,not a real question
93022,not a real question
93026,not a real question
93027,not a real question
93028,not a real question
93032,open
93033,open
93035,open
93036,not constructive
93037,not a real question
93042,not a real question
93047,off topic
93050,off topic
93051,off topic
93052,not constructive
93055,not constructive
93056,not a real question
93057,not a real question
93058,not a real question
93059,open
93061,open
93065,open
93068,open
93070,not a real question
93072,open
93076,off topic
93080,not a real question
93081,not a real question
93087,not a real question
93088,off topic
93089,not a real question
93091,open
93093,not a real question
93094,not constructive
93095,not a real question
93096,not a real question
93097,not a real question
93101,not a real question
93102,not constructive
93103,off topic
93109,not a real question
93114,not a real question
93115,not a real question
93116,not a real question
93118,open
93120,not a real question
93122,not a real question
93123,not constructive
93124,not a real question
93127,off topic
93129,off topic
93131,not a real question
93132,open
93135,open
93136,not a real question
93137,off topic
93138,open
93139,not constructive
93149,not a real question
93150,open
93152,not constructive
93154,not a real question
93157,not a real question
93159,off topic
93167,open
93168,open
93169,open
93170,off topic
93171,open
93172,open
93176,off topic
93177,not a real question
93178,not a real question
93183,off topic
93184,open
93185,open
93187,off topic
93188,open
93190,not a real question
93191,open
93192,not a real question
93193,not a real question
93198,not a real question
93199,open
93203,off topic
93207,not a real question
93209,not constructive
93210,not a real question
93214,open
93221,not a real question
93222,off topic
93223,off topic
93230,not a real question
93236,open
93237,open
93243,not a real question
93247,not a real question
93255,not a real question
93257,off topic
93258,off topic
93259,not a real question
93263,open
93266,open
93269,not constructive
93271,not a real question
93273,not constructive
93276,not a real question
93278,not a real question
93282,off topic
93287,off topic
93288,not a real question
93289,not a real question
93291,not a real question
93295,open
93296,not a real question
93298,not a real question
93300,not a real question
93304,not a real question
93305,open
93311,off topic
93318,off topic
93319,not a real question
93320,open
93322,not a real question
93323,not a real question
93324,not a real question
93326,open
93327,not a real question
93329,not a real question
93334,open
93335,not a real question
93336,not a real question
93337,off topic
93344,off topic
93345,open
93350,not constructive
93351,not a real question
93353,not a real question
93357,open
93360,not a real question
93367,not a real question
93369,not a real question
93370,not a real question
93372,not a real question
93375,off topic
93376,open
93377,open
93380,not a real question
93382,off topic
93384,not a real question
93385,open
93388,not a real question
93392,off topic
93394,not a real question
93403,not a real question
93404,open
93409,not a real question
93414,open
93415,not constructive
93417,open
93418,not a real question
93420,off topic
93421,open
93424,not a real question
93430,open
93432,not a real question
93434,open
93438,not a real question
93439,off topic
93441,not a real question
93442,open
93443,open
93444,open
93445,open
93446,not a real question
93449,not a real question
93451,open
93453,open
93454,not a real question
93455,open
93457,open
93459,open
93460,not a real question
93463,not a real question
93464,not constructive
93466,not a real question
93470,not a real question
93471,not a real question
93473,not a real question
93477,not a real question
93479,off topic
93480,not a real question
93481,not a real question
93485,off topic
93486,off topic
93489,off topic
93491,open
93495,not a real question
93496,not constructive
93500,not a real question
93502,not a real question
93505,open
93506,open
93507,off topic
93510,open
93511,open
93512,not a real question
93513,not a real question
93516,off topic
93522,not a real question
93525,not a real question
93531,open
93533,not a real question
93534,not a real question
93535,not a real question
93537,not a real question
93538,not a real question
93541,not a real question
93543,open
93544,not a real question
93546,not constructive
93548,not a real question
93549,off topic
93551,off topic
93553,open
93558,not a real question
93559,off topic
93562,open
93564,open
93566,off topic
93567,open
93568,off topic
93569,not a real question
93572,open
93574,off topic
93575,open
93577,open
93579,open
93581,open
93582,open
93585,open
93590,open
93592,not a real question
93596,not a real question
93597,open
93602,not a real question
93604,open
93605,open
93606,off topic
93612,not a real question
93618,off topic
93620,not a real question
93621,not a real question
93622,open
93628,open
93629,open
93630,not a real question
93632,open
93633,open
93635,off topic
93637,open
93639,off topic
93644,not a real question
93645,off topic
93648,open
93649,not a real question
93652,not constructive
93653,not a real question
93654,open
93657,not a real question
93660,off topic
93661,not a real question
93665,off topic
93668,not a real question
93669,open
93672,not a real question
93673,not a real question
93674,not constructive
93675,open
93677,off topic
93678,off topic
93681,open
93682,not a real question
93683,open
93692,open
93693,open
93695,off topic
93697,open
93705,not a real question
93707,off topic
93710,open
93711,not a real question
93712,not constructive
93715,not a real question
93718,open
93720,off topic
93721,not constructive
93726,not a real question
93728,off topic
93738,not a real question
93740,off topic
93744,off topic
93747,open
93748,open
93753,off topic
93758,not a real question
93759,not a real question
93765,open
93768,not a real question
93770,open
93773,open
93775,off topic
93776,open
93781,open
93782,open
93784,not a real question
93785,open
93787,not a real question
93788,not a real question
93789,open
93794,not a real question
93795,not a real question
93798,not a real question
93799,open
93803,not a real question
93804,not a real question
93810,not a real question
93813,not a real question
93815,off topic
93819,open
93821,open
93829,open
93831,off topic
93837,not a real question
93840,off topic
93843,open
93844,not a real question
93846,not a real question
93847,not a real question
93852,not constructive
93855,not a real question
93857,open
93861,off topic
93863,off topic
93870,open
93871,off topic
93872,open
93874,not a real question
93875,not a real question
93877,not a real question
93880,off topic
93881,open
93883,open
93890,not a real question
93893,not a real question
93896,open
93897,off topic
93898,open
93899,open
93905,not a real question
93913,open
93914,off topic
93916,not a real question
93917,not a real question
93920,open
93923,not constructive
93925,not a real question
93926,not a real question
93932,not a real question
93933,not a real question
93934,off topic
93936,not a real question
93938,open
93939,not a real question
93940,not a real question
93941,off topic
93945,open
93946,not a real question
93954,open
93955,not a real question
93960,open
93964,not a real question
93967,not a real question
93970,open
93974,not a real question
93977,not a real question
93979,open
93980,not a real question
93988,not a real question
93990,not a real question
93991,open
93995,off topic
94002,not a real question
94004,open
94007,not a real question
94009,open
94010,not a real question
94011,open
94012,open
94015,not a real question
94018,open
94024,not a real question
94027,not constructive
94029,not a real question
94034,not a real question
94035,not a real question
94040,not a real question
94043,not a real question
94044,not a real question
94048,off topic
94049,not a real question
94051,not constructive
94054,off topic
94058,not a real question
94059,not constructive
94061,open
94063,not a real question
94066,not a real question
94072,off topic
94077,not a real question
94079,open
94081,not a real question
94086,not a real question
94093,not a real question
